node,average_degree_neighbors
1945,39.89320388349515
332,40.876106194690266
4384,2.6666666666666665
1409,82.75
2601,21.057142857142857
2911,15.0
1788,108.0625
3434,7.0
4788,24.954545454545453
6422,2.0
282,129.64705882352942
1809,39.083333333333336
79,746.3333333333334
80,67.6470588235294
2133,31.949152542372882
1074,123.5
20,25.153846153846153
4465,52.714285714285715
5539,69.15384615384616
1166,19.0
5140,5.571428571428571
2113,19.586206896551722
5302,9.5
2899,8.630434782608695
6272,124.96153846153847
268,21.666666666666668
596,56.0
5842,0.5
4029,53.78947368421053
5556,11.0
4340,11.5
2801,32.07692307692308
2204,39.625
3384,19.142857142857142
1397,5.5
1740,0.0
3197,22.25
427,171.24
81,284.7647058823529
3538,15.5
4355,215.0
4735,70.66666666666667
88,135.93650793650792
3109,9.882352941176471
2585,26.5
1909,0.0
82,10.2
2407,137.0
4557,93.84210526315789
6134,0.25
755,49.5
4917,52.7
3508,4.0
3783,42.5
3410,13.0
3999,56.44444444444444
2340,37.31481481481482
4563,10.073170731707316
2025,24.933333333333334
83,20.88888888888889
2017,15.6
6017,3.2
1713,23.310344827586206
3280,87.92307692307692
3779,25.176470588235293
3922,26.541666666666668
3898,4.666666666666667
3902,0.0
2641,20.0
3353,14.5
1770,141.38709677419354
5743,10.142857142857142
1470,8.166666666666666
2262,26.424242424242426
5614,12.625
4534,8.0
2729,44.8
4367,10.5
5070,22.571428571428573
1080,141.39743589743588
1639,28.294117647058822
4042,70.8
1812,67.55
823,2.75
2031,190.04
2453,48.5
2874,10.166666666666666
1876,63.5
5521,32.0
2672,19.22222222222222
1683,116.07142857142857
3023,34.666666666666664
1729,152.14814814814815
2677,67.55555555555556
108,172.0
1219,36.69230769230769
4954,16.166666666666668
1345,73.25352112676056
6401,0.0
3645,29.22222222222222
1196,82.06382978723404
1500,6.0
2737,32.6
729,58.17142857142857
5082,38.0
4527,10.088235294117647
3507,21.125
3970,59.05882352941177
1104,25.303370786516854
1766,28.5
3829,29.265625
4348,65.4
4159,16.466666666666665
1321,55.44117647058823
2536,126.6
3627,23.7
3630,36.73529411764706
5067,32.0
3527,48.42307692307692
2462,20.25
866,55.70967741935484
3725,61.608695652173914
5394,7.666666666666667
3763,55.82608695652174
1249,29.91304347826087
929,0.0
2792,15.105263157894736
4193,0.5
4473,10.0
4970,8.125
1958,207.35
1661,51.47126436781609
3863,34.75
5427,27.25
1563,42.76923076923077
2798,37.421052631578945
4210,31.90909090909091
87,64.0
3650,10.4
814,314.25
4229,29.428571428571427
4432,57.666666666666664
3037,97.25
4782,13.0
3193,8.875
4925,8.625
4699,3.5
669,106.7910447761194
3203,11.5
3491,44.714285714285715
3291,20.714285714285715
3358,77.46153846153847
4051,36.5
1711,178.0
1477,161.82142857142858
89,366.4
3455,54.8
500,90.16279069767442
90,610.0
91,11.8
4952,0.0
5711,9.705882352941176
6232,0.0
1810,141.75
587,200.19298245614036
6327,2.0
804,63.611111111111114
3874,34.111111111111114
2249,87.9322033898305
1424,336.5
1821,155.55555555555554
4450,29.285714285714285
4073,19.142857142857142
3346,14.384615384615385
4137,152.11111111111111
2458,104.26666666666667
2172,136.9
2261,110.04545454545455
816,75.7560975609756
2464,53.025
2001,182.21052631578948
6341,5.333333333333333
3691,43.76923076923077
414,87.05263157894737
2589,100.56410256410257
2380,103.41666666666667
417,179.7560975609756
5298,29.6
2444,73.0
5910,8.615384615384615
3340,99.56756756756756
825,115.94444444444444
4092,6.0
164,80.23529411764706
3453,49.333333333333336
1443,193.04347826086956
5916,26.0
3793,73.27777777777777
3086,32.125
1653,87.61111111111111
4472,308.0
3892,91.33333333333333
4231,43.42857142857143
4852,4.666666666666667
3716,80.0
5812,0.6666666666666666
4664,195.33333333333334
433,172.40625
3531,51.875
1857,163.86206896551724
4860,21.142857142857142
463,41.1764705882353
5627,5.4
4892,21.0
5727,4.0
5325,12.363636363636363
1676,47.36986301369863
3140,125.64
2362,263.5
652,319.375
5537,240.77777777777777
4879,9.090909090909092
3335,17.0
3524,150.91666666666666
4591,33.666666666666664
6098,0.0
2277,160.7
4129,9.660714285714286
2724,83.07142857142857
6168,6.75
5748,1.5
5697,14.0
6391,0.0
2946,134.0
3535,33.0
4890,15.2
1691,13.8125
1296,62.08
2528,119.6
2531,142.5142857142857
1684,221.2
6407,1.0
5453,52.81818181818182
1698,107.0
2296,125.43956043956044
1306,59.11904761904762
1703,97.77272727272727
883,249.22222222222223
4149,21.857142857142858
4681,145.71428571428572
2609,42.4
1708,128.55172413793105
3366,37.5
2545,125.10526315789474
1401,228.69230769230768
3772,14.166666666666666
5772,50.0
582,50.77272727272727
4244,53.0
3374,135.32857142857142
6204,3.75
2554,72.9375
3376,58.142857142857146
2260,87.51724137931035
1716,212.11111111111111
5166,66.0
4543,31.083333333333332
3786,19.77777777777778
5171,32.166666666666664
903,135.05555555555554
904,144.28571428571428
4936,7.75
6443,133.92
2109,93.95652173913044
1123,106.25641025641026
5761,0.0
2571,119.4
168,122.24074074074075
1730,175.5
6230,26.0
3399,125.5
3202,76.78125
517,15.733333333333333
722,186.375
765,60.57142857142857
6016,0.0
6506,0.0
3808,37.22222222222222
5396,15.25
122,178.53125
3409,130.07692307692307
5400,13.916666666666666
2378,146.33333333333334
529,204.28571428571428
3245,0.0
4006,3.0
1364,92.46808510638297
1559,83.05263157894737
3604,69.80952380952381
1960,181.58823529411765
4755,2.0
741,48.46666666666667
6479,0.0
3014,11.0
5829,74.5
4574,26.0
2101,107.58333333333333
1765,39.0
5359,17.5
547,10.666666666666666
5462,2.3333333333333335
926,91.95588235294117
6496,0.0
954,83.375
5423,16.285714285714285
1978,36.42857142857143
1776,130.71428571428572
6049,0.0
311,60.36
2625,187.8
5237,8.5
5641,0.0
4407,26.083333333333332
2676,11.538461538461538
4287,23.428571428571427
2213,81.76923076923077
482,228.66666666666666
1522,148.58333333333334
6065,0.0
1141,65.73333333333333
4125,16.6
3854,31.384615384615383
5025,18.11111111111111
5945,5.25
378,187.94444444444446
3454,48.7
3788,42.892857142857146
4241,45.333333333333336
6473,0.3333333333333333
5259,41.666666666666664
184,177.20454545454547
3806,56.53846153846154
2014,131.6
4245,22.5
3073,56.10344827586207
5456,316.85714285714283
3265,96.21739130434783
461,101.7987012987013
777,130.1851851851852
1290,358.5
3462,76.26666666666667
5461,26.2
4891,178.25
6009,8.0
1365,382.25
585,76.9090909090909
2717,21.743589743589745
3021,8.384615384615385
5526,2.0
395,126.4
2252,73.3076923076923
2454,26.575
2426,70.17647058823529
2836,0.0
662,20.333333333333332
832,52.5
5183,58.1
5633,6.333333333333333
2936,7.9
6338,0.0
301,20.96969696969697
1526,41.38461538461539
1828,62.25
3070,82.02941176470588
2358,14.714285714285714
4459,35.588235294117645
2067,120.16666666666667
4938,43.0
4836,34.27777777777778
3095,27.153846153846153
1445,3.5
5952,33.0
2989,39.41379310344828
3639,45.9375
4734,13.1
5299,0.0
1178,24.13157894736842
2948,17.0
170,52.0
932,82.5
1838,100.24242424242425
4371,11.083333333333334
616,38.53191489361702
5917,0.0
5967,1.75
2587,43.69565217391305
5552,6.125
5151,40.375
3655,89.83333333333333
3217,33.44444444444444
5367,32.8
2435,8.5
1411,69.0
942,27.8
4040,23.384615384615383
4514,6.0
6321,2.0
5717,102.66666666666667
96,528.9090909090909
3152,39.578947368421055
97,22.2
2024,81.68181818181819
408,233.72222222222223
11,157.52173913043478
6374,0.0
3425,6.25
927,45.666666666666664
6073,4.6
4288,25.22222222222222
5850,14.285714285714286
1045,18.75
5707,4.0
99,23.075949367088608
5102,43.4
1957,86.14285714285714
3565,108.0
6273,15.909090909090908
5826,149.0
1717,257.55555555555554
5731,17.0
2042,141.97058823529412
4356,77.63636363636364
2812,51.8421052631579
2567,138.0
4588,43.5
4589,41.0
3289,182.78571428571428
4033,29.727272727272727
4585,54.5625
4598,58.2
2746,77.0421052631579
6160,1.0
4282,76.5
4184,96.57142857142857
1738,120.83333333333333
2749,294.4
673,195.64150943396226
224,281.8421052631579
2903,217.77777777777777
177,133.42592592592592
4906,31.125
6189,4.0
4382,73.0
5169,15.833333333333334
6082,0.0
5667,13.0
6257,0.0
4194,109.25
6543,0.0
1046,215.5
3016,0.0
947,18.5
994,115.93333333333334
2981,13.75
4766,3.0
2142,42.526315789473685
5995,6.769230769230769
3787,8.428571428571429
3120,15.55
1982,9.375
1007,85.9375
4218,14.625
2722,95.47368421052632
2784,15.6
6177,7.333333333333333
5541,90.25
2166,48.69230769230769
5083,1.0
4900,6.428571428571429
3591,42.8421052631579
3486,21.857142857142858
6025,0.0
432,149.5625
6256,1.0
4673,46.23076923076923
101,145.84615384615384
1539,165.22222222222223
3644,17.6
1647,22.0625
4545,11.142857142857142
102,201.375
5598,0.0
3182,38.48076923076923
3261,6.625
5174,14.789473684210526
103,34.36
2269,121.42424242424242
774,29.055555555555557
4856,53.8
2076,172.38709677419354
2465,54.5
2859,24.5
1135,60.53932584269663
1922,0.0
5909,29.272727272727273
249,189.88135593220338
785,257.5
4528,86.0
143,11.363636363636363
4028,44.333333333333336
105,203.6
2852,0.0
106,43.13333333333333
5648,51.833333333333336
5737,1.6875
4270,14.625
6544,0.0
3758,39.8
5126,3.3125
107,338.7692307692308
2556,39.25
2904,116.75
6221,1.0
3067,10.333333333333334
3600,7.0
1152,77.71794871794872
534,22.0
6548,93.20833333333333
5433,43.6
109,93.33333333333333
2765,23.0
6012,53.9
3132,2.8
6149,3.4
2713,41.22222222222222
6494,3.5
4924,10.0
445,0.0
1562,341.22222222222223
1937,97.37142857142857
111,215.1
490,24.666666666666668
1542,559.25
4878,4.0
3050,61.0
795,39.125
1869,69.55882352941177
154,369.1666666666667
2410,13.0
113,218.41666666666666
567,28.44736842105263
4121,55.8
1077,54.857142857142854
115,129.5
2709,28.4375
3473,1.4
2618,334.6666666666667
6444,0.0
5770,7.0
1907,195.38709677419354
4175,6.75
284,25.23076923076923
116,42.57142857142857
4988,134.0
2327,49.34782608695652
117,505.0
2300,125.66666666666667
1986,214.2972972972973
817,11.0
1916,52.04545454545455
3975,7.8
1222,71.71698113207547
4312,7.857142857142857
3879,28.894736842105264
1874,48.57142857142857
5943,20.166666666666668
5425,48.125
1836,100.65384615384616
3850,61.5
2218,15.2
4308,9.2
4903,9.227272727272727
2738,121.3
5307,96.0
5921,2.0
119,90.27407407407408
746,81.66666666666667
1328,191.09756097560975
5471,24.875
4271,11.285714285714286
6515,0.0
3359,49.25
141,135.27272727272728
1344,118.26190476190476
4555,17.129032258064516
1442,247.5
2427,154.875
2794,49.36
4100,29.5
1251,102.51724137931035
4477,41.55555555555556
553,211.275
1367,132.27272727272728
1666,93.39285714285714
1160,102.16326530612245
3224,110.03448275862068
3791,5.8
2517,140.33333333333334
1659,191.8421052631579
3658,82.27272727272727
3945,29.285714285714285
2730,74.88235294117646
2913,166.5
6398,0.0
5523,129.0
2317,144.25
470,93.93150684931507
5349,37.25
484,49.95652173913044
1200,118.54166666666667
5150,91.14285714285714
680,149.8125
1205,228.95454545454547
3072,89.52173913043478
2953,18.875
4915,9.5
4611,32.46666666666667
5039,34.625
732,151.97619047619048
120,41.28915662650602
3103,7.666666666666667
50,121.72727272727273
4931,23.470588235294116
3031,33.40425531914894
199,70.81052631578947
5843,20.0
1062,43.970588235294116
5589,24.0
1230,167.36363636363637
4166,20.25
1631,83.25925925925925
2882,34.327586206896555
3755,101.8529411764706
6344,3.0
4501,8.5
6333,15.0
1701,49.82608695652174
2004,6.8
4041,22.105263157894736
4941,8.15625
928,50.15555555555556
3495,60.84615384615385
5447,7.894736842105263
6342,4.6
5507,3.2
2412,0.6666666666666666
5565,7.166666666666667
2019,58.17391304347826
4162,4.666666666666667
658,70.02857142857142
121,26.75
1138,40.5
1134,1.0
949,12.0
140,180.76190476190476
3055,40.625
2348,158.41666666666666
2429,72.33333333333333
4801,28.375
5551,2.7777777777777777
452,224.0
564,37.38297872340426
6394,0.0
801,117.85714285714286
2561,53.13793103448276
3884,24.6
2597,85.75
4436,82.0
4785,5.944444444444445
1622,93.9
123,41.041666666666664
1460,295.3333333333333
990,99.86666666666666
176,167.2
3231,29.285714285714285
5329,77.0
5913,55.166666666666664
1959,85.92
4638,58.266666666666666
124,93.96428571428571
5889,76.75
5573,55.0
2764,179.6
4341,264.2903225806452
3560,22.166666666666668
5111,3.0
5470,10.142857142857142
3220,132.0
126,66.5625
1685,90.79310344827586
85,1.0
3937,7.0
127,212.22222222222223
4233,2.0
703,50.388888888888886
5510,1.0
4621,5.428571428571429
5369,13.142857142857142
2925,44.642857142857146
845,243.66666666666666
4087,20.0
977,125.6
1829,164.84615384615384
6375,1.25
764,75.47619047619048
130,678.0
6500,71.46153846153847
1461,30.8
5651,22.32894736842105
4396,7.176470588235294
1346,17.5
3105,23.333333333333332
1694,171.54545454545453
353,58.2
6043,1.0
5119,72.25
2068,289.72727272727275
3360,25.63157894736842
469,89.6231884057971
739,31.887323943661972
5498,0.5
4091,30.857142857142858
2432,26.4
5986,0.0
3440,29.263157894736842
5460,2.3636363636363638
1868,1.4
1509,46.77777777777778
1435,174.05555555555554
6324,1.0
4442,10.777777777777779
4721,67.8
3028,24.394736842105264
3263,75.66666666666667
2200,26.9375
4575,8.666666666666666
3243,25.41176470588235
4539,36.48
3483,18.90909090909091
4706,6.1
1544,35.148148148148145
3210,208.66666666666666
6447,0.0
2267,26.818181818181817
1552,19.647058823529413
4971,3.0
6061,0.3333333333333333
3156,26.363636363636363
4157,65.77777777777777
1067,189.375
1926,45.107142857142854
2541,31.2
2834,21.558823529411764
1537,24.55
5596,0.0
4368,2.0
422,37.5
318,30.435897435897434
3955,56.09090909090909
2816,47.629629629629626
627,26.333333333333332
1975,100.0
1275,150.11764705882354
3081,63.0
4864,13.333333333333334
1051,73.92134831460675
6490,0.0
3735,124.8
4579,97.29629629629629
4402,10.555555555555555
4122,11.377777777777778
6389,0.0
4805,0.5
2518,36.46666666666667
4513,15.25
5019,11.153846153846153
1297,23.718309859154928
4605,54.0
5765,0.0
858,2.0
2654,36.36363636363637
791,3.5
2968,38.166666666666664
133,21.636363636363637
4494,12.434782608695652
2492,36.5
842,163.95833333333334
1035,56.666666666666664
5912,0.0
4250,16.0
876,310.77777777777777
4391,78.16666666666667
4203,18.75
135,4.0
1021,169.25
136,25.6
1330,48.875
5249,95.09756097560975
137,114.08333333333333
2804,12.857142857142858
4268,20.125
754,99.92307692307692
3064,87.02702702702703
2456,26.944444444444443
4290,70.58333333333333
3816,44.333333333333336
138,91.23333333333333
3764,29.5
556,181.76923076923077
1471,58.08695652173913
2232,51.0
737,510.6666666666667
4798,60.714285714285715
413,28.571428571428573
5200,51.0
900,237.6818181818182
6261,0.0
4851,64.25
907,56.666666666666664
3090,51.45
4471,28.846153846153847
3886,64.5
3800,48.0
692,17.75
721,64.40425531914893
924,164.84615384615384
403,30.333333333333332
4562,31.25
875,47.166666666666664
5316,70.4
2217,80.2439024390244
3266,63.58620689655172
2631,70.26470588235294
997,219.65
3278,24.884615384615383
5053,75.33333333333333
1224,38.72727272727273
4880,100.14285714285714
2255,143.6060606060606
5289,74.5
3482,124.18181818181819
2803,69.6842105263158
212,376.6875
4283,98.8
5277,34.0
423,203.67391304347825
5086,75.16666666666667
598,489.90909090909093
885,19.0
943,63.56578947368421
190,132.0
1254,96.63333333333334
2002,311.0
2702,118.86363636363636
1458,199.52380952380952
5226,22.153846153846153
1264,218.3111111111111
2084,277.22222222222223
2066,149.0
638,292.77777777777777
4700,5.0
4875,25.9
3144,129.8
1065,441.44444444444446
3936,56.47826086956522
4885,24.90909090909091
2708,194.14285714285714
2103,182.45833333333334
1289,245.5
6172,1.0
5534,116.75
5344,2.0
2313,129.0
3160,94.2
1207,60.5
2735,48.34285714285714
5966,41.0
2771,12.5
3357,124.73333333333333
2537,119.4888888888889
1898,254.57894736842104
6418,0.0
696,359.96153846153845
1479,163.0
2760,122.94285714285714
1111,255.84615384615384
3951,129.57142857142858
6214,0.0
5376,0.0
1114,168.8695652173913
5721,74.0
379,164.44117647058823
1463,293.0625
1340,89.1923076923077
6235,5.333333333333333
1540,120.6875
315,256.92857142857144
2789,77.46666666666667
2516,76.0
6463,0.0
5202,4.5
1363,216.16666666666666
5406,93.0
5209,57.0
3007,73.35714285714286
6286,0.0
3822,81.5625
3424,111.46153846153847
540,190.0
950,75.1
1753,186.7
1774,108.5
3837,0.0
965,78.0909090909091
4412,132.75
2439,170.75
769,212.1851851851852
2603,0.0
4608,96.14285714285714
2850,163.7058823529412
5775,89.5
4049,107.5
637,67.22222222222223
4219,82.85
2337,204.33333333333334
4479,35.38461538461539
6545,0.0
1817,178.54545454545453
1106,69.5
2902,116.6470588235294
4031,8.5
857,100.5
144,69.33333333333333
1672,5.0
4104,34.166666666666664
404,142.05263157894737
4866,37.166666666666664
930,0.0
1754,73.19047619047619
3929,9.555555555555555
852,12.0
2370,22.0
5694,5.666666666666667
4332,20.454545454545453
5354,2.0
5093,13.6
5333,10.263157894736842
146,315.88
4426,12.043478260869565
3957,23.06896551724138
6031,0.0
147,190.0
148,174.48076923076923
3583,56.75
3624,79.66666666666667
6336,0.0
158,52.75
2648,19.59259259259259
3294,39.078947368421055
873,103.5
6527,0.0
356,78.0
253,225.9090909090909
5609,36.470588235294116
5715,35.625
5931,63.166666666666664
4014,36.07692307692308
894,40.21052631578947
149,54.69230769230769
1266,228.63636363636363
3702,15.7
6047,0.0
2126,156.31578947368422
1323,71.83333333333333
150,28.6
270,27.384615384615383
5300,0.0
294,29.545454545454547
151,136.76923076923077
5956,74.5
1518,15.833333333333334
2041,38.25
4272,5.8
1801,39.416666666666664
5412,7.75
4310,25.333333333333332
4573,4.75
155,58.833333333333336
2248,72.15151515151516
156,188.94444444444446
6497,0.0
5778,10.0
4109,9.5
3060,196.5
3849,28.94736842105263
968,143.77777777777777
6334,0.0
159,125.54545454545455
2399,53.529411764705884
4335,3.3333333333333335
1322,26.846153846153847
5742,42.333333333333336
5080,82.0
160,397.75
161,221.375
2695,25.46153846153846
6210,0.0
2184,50.666666666666664
162,10.166666666666666
6141,0.0
3063,30.75
3341,63.2
1873,47.88
5722,10.0
163,57.483870967741936
3470,19.5
4645,31.571428571428573
3682,56.54545454545455
559,34.80434782608695
3181,16.8125
5165,5.0
1507,29.384615384615383
3484,21.22222222222222
3297,132.77777777777777
4276,7.595744680851064
3337,73.8
2905,23.842105263157894
2289,155.28571428571428
4532,6.2
3314,68.93333333333334
2185,12.2
166,54.4
970,179.04545454545453
5155,52.32142857142857
1515,7.0
501,47.275862068965516
897,94.95
3083,23.933333333333334
492,132.11111111111111
808,77.38235294117646
4884,8.0
295,107.57446808510639
6062,0.0
5283,2.3333333333333335
905,112.15789473684211
4519,57.63157894736842
5899,48.57142857142857
2361,120.0
3696,53.833333333333336
3404,43.57142857142857
2957,56.57575757575758
6355,34.94444444444444
4967,5.166666666666667
530,70.75
6351,1.0
6024,1.0
1151,233.625
4666,29.166666666666668
6254,1.0
1903,6.333333333333333
3173,54.78787878787879
4873,11.6
2295,50.32432432432432
2822,32.714285714285715
3237,29.4
3930,37.72727272727273
6099,0.0
6289,15.0
2046,36.32258064516129
227,53.05263157894737
3943,16.625
1294,66.15
6063,39.09090909090909
2684,85.26666666666667
4314,21.8
5563,11.5
6534,0.0
3618,49.645161290322584
6245,1.625
1087,31.903225806451612
5547,51.2
5978,0.0
6525,0.0
1371,80.84848484848484
4920,42.92307692307692
1097,31.0
2920,61.0
5568,56.0
4259,3.5
6379,15.0
2452,30.5
2513,51.0
4950,33.285714285714285
1158,29.272727272727273
4843,53.875
2147,50.02061855670103
738,106.45945945945945
5258,6.785714285714286
1502,69.4927536231884
5525,45.333333333333336
1942,64.16666666666667
2914,73.05882352941177
4707,11.142857142857142
1248,71.66666666666667
1311,122.2
5239,23.125
2208,72.11111111111111
172,90.6
2155,212.2
173,32.7
5285,60.0
5542,70.66666666666667
5420,3.0
2937,15.0
1893,106.44444444444444
648,26.0
1119,114.75
2826,97.11111111111111
5091,13.0
174,152.26315789473685
3715,86.2
4850,19.22222222222222
1702,102.05454545454545
175,36.142857142857146
276,32.46153846153846
3290,8.4
3678,82.5
388,75.52459016393442
6518,0.0
676,168.5
799,36.57142857142857
622,82.38028169014085
2339,21.435897435897434
2137,27.363636363636363
5167,20.857142857142858
1582,35.13636363636363
1124,1.0
1012,29.02857142857143
2645,38.94
2955,61.878787878787875
1800,67.1304347826087
2750,74.33333333333333
4205,46.529411764705884
483,99.70370370370371
4439,18.555555555555557
178,137.64705882352942
3802,0.0
5305,6.666666666666667
6427,0.0
2058,204.75
1268,233.6
5628,9.5
2593,26.046511627906977
5656,43.958333333333336
2901,32.625
934,31.444444444444443
2540,103.88888888888889
2356,63.59615384615385
343,29.9
3782,20.782608695652176
5783,50.333333333333336
3572,25.77777777777778
608,193.5
5907,122.92105263157895
2268,58.19047619047619
6014,2.25
2520,136.14285714285714
1412,38.25
643,123.84615384615384
727,204.1875
2795,176.52380952380952
4103,97.5
5317,86.0
5624,69.75
6376,0.0
2502,106.76923076923077
4679,23.055555555555557
2525,48.27777777777778
3445,133.8913043478261
5875,30.8
4533,49.2
5493,6.0
2971,2.6666666666666665
182,119.27027027027027
2446,21.0
1060,126.19444444444444
1605,28.761904761904763
2967,13.23076923076923
4802,0.0
374,4.333333333333333
5391,2.0
453,321.09090909090907
3958,51.0
5506,0.0
2251,292.5833333333333
2515,56.16
5074,61.42857142857143
1591,215.5581395348837
3145,38.357142857142854
4230,15.515151515151516
2006,236.83333333333334
4285,65.14285714285714
6246,19.25
3803,12.586206896551724
6122,2.0
1324,76.14285714285714
185,187.06666666666666
324,100.0625
6387,0.0
186,308.3076923076923
1193,31.647058823529413
6111,0.0
187,150.44444444444446
233,203.34285714285716
3971,10.5
3248,0.0
4823,12.181818181818182
4530,89.4
5587,41.06122448979592
4831,8.0
4833,14.333333333333334
4837,20.25
2168,48.95454545454545
2486,89.2
5201,10.666666666666666
5527,3.0
6179,1.0
2392,110.09375
5110,6.444444444444445
3246,124.85714285714286
5109,0.0
848,39.5
260,69.14084507042253
4321,6.166666666666667
4425,123.57142857142857
2862,33.6
189,297.0
2304,47.35294117647059
5858,249.85714285714286
880,34.42857142857143
1006,12.0
221,116.05882352941177
562,67.17391304347827
3211,143.375
191,92.0
5051,79.5
3597,45.03225806451613
1976,179.66666666666666
3332,96.36363636363636
6366,0.0
2791,73.15789473684211
2573,65.13235294117646
2128,327.5
2152,103.0
5592,26.0
1129,80.47058823529412
2264,81.33333333333333
3490,26.5
6461,0.0
1096,325.90909090909093
685,332.2307692307692
274,178.9
4537,0.0
783,242.8
6472,2.0
3299,32.20967741935484
3315,105.28571428571429
4058,45.5
481,296.63157894736844
2283,50.06666666666667
288,46.95238095238095
1541,99.54545454545455
6458,0.0
4796,27.166666666666668
2744,33.333333333333336
2588,41.114285714285714
3870,26.0
5311,2.0
1250,92.55555555555556
1558,63.827586206896555
1887,26.7
1697,243.13793103448276
1075,77.91891891891892
4626,22.454545454545453
1090,41.70198675496689
195,9.0
196,479.25
6115,48.0
198,533.3333333333334
4725,17.63157894736842
684,91.89655172413794
2814,27.894736842105264
4842,18.833333333333332
4119,0.0
4756,12.571428571428571
5120,13.9
5123,17.25
3146,64.5925925925926
5015,21.714285714285715
2504,47.04761904761905
5355,12.3
4536,18.066666666666666
4806,142.83673469387756
4156,20.941176470588236
200,33.0
3681,60.388888888888886
201,1350.0
6495,31.666666666666668
375,75.62745098039215
202,288.82758620689657
551,6.4
2721,139.22222222222223
700,65.91304347826087
5467,17.4
3331,29.53846153846154
1894,30.0
2668,120.8
1312,229.11111111111111
2656,112.53846153846153
1727,83.08823529411765
4086,89.0
6010,26.0
391,219.58333333333334
1948,60.96296296296296
3871,6.666666666666667
1914,110.33333333333333
1110,146.28947368421052
1354,77.61538461538461
5463,47.806451612903224
1128,99.78378378378379
4731,37.44444444444444
2892,43.8235294117647
2162,28.916666666666668
4650,21.92982456140351
1943,42.57142857142857
5922,0.0
5734,59.0
2175,29.0
3503,9.857142857142858
5611,1.6666666666666667
3505,95.1875
2390,47.0
6033,0.0
6368,0.0
3512,13.346153846153847
1747,74.52380952380952
2385,3.0
6278,0.0
6456,0.0
5003,5.0
566,42.0
2112,186.0
5149,11.5
4596,35.0
5251,6.95
29,150.07142857142858
506,41.23809523809524
4500,42.69230769230769
6328,1.0
3646,14.666666666666666
4043,56.611111111111114
552,30.5
271,241.1764705882353
3885,22.2972972972973
206,29.0
4441,2.5
207,194.33333333333334
208,210.125
2156,74.83333333333333
209,96.875
4304,5.142857142857143
3817,53.6
5224,2.9411764705882355
3590,12.241379310344827
31,144.8
1388,6.4
455,278.19354838709677
1390,15.303030303030303
6410,0.0
211,56.2
1785,67.0
4124,43.0
291,83.8125
4140,12.0
3008,158.5
3690,63.333333333333336
833,69.4
2755,121.25
213,180.65
3848,63.888888888888886
3663,66.8
1677,3.0
5257,0.0
1180,153.44444444444446
2125,171.05263157894737
3529,61.5
4568,31.285714285714285
5170,9.555555555555555
4520,8.179487179487179
5655,225.16
4398,47.42857142857143
293,53.7037037037037
2890,15.0
4099,5.625
5159,0.0
4007,30.7
5148,9.2
2059,124.47058823529412
2478,177.0909090909091
5703,12.2
3036,44.27272727272727
6445,0.0
5830,2.2
2851,12.333333333333334
3619,29.1
396,226.8
5195,27.0
4352,64.3
6226,19.666666666666668
5276,26.333333333333332
5957,0.0
5021,2.5
1844,153.625
2827,80.75
3066,14.714285714285714
4430,49.42857142857143
2819,0.0
6233,3.0
5409,55.57142857142857
6413,0.0
215,23.0
2932,109.8
216,168.57142857142858
2450,206.6153846153846
4255,159.5
218,368.7391304347826
3082,82.4
1223,19.90909090909091
3177,21.795454545454547
2169,51.0
607,20.454545454545453
3199,42.45454545454545
3810,64.66666666666667
542,73.8
3339,116.3
114,232.8095238095238
2188,34.0
1709,6.0
1176,46.093023255813954
4684,6.571428571428571
555,262.3636363636364
3940,46.875
3405,18.666666666666668
3348,16.153846153846153
888,73.26666666666667
3370,6.857142857142857
220,176.0
720,87.66666666666667
2849,31.625
6283,9.333333333333334
2196,133.10344827586206
222,25.615384615384617
1053,75.46666666666667
2016,87.08333333333333
3743,8.8
704,142.1
4192,28.666666666666668
223,59.333333333333336
3234,136.8
2054,72.53333333333333
5018,75.0
3516,37.588235294117645
1731,38.2
4570,38.333333333333336
6507,0.0
4690,29.705882352941178
863,38.714285714285715
3136,40.375
2900,66.0
5806,16.88888888888889
4388,2.0
3561,56.666666666666664
228,202.0
1580,168.3
725,20.0
5635,1.25
563,47.107142857142854
1999,43.65
3488,59.25
1380,58.46153846153846
1232,50.0
4280,15.833333333333334
819,64.734375
230,30.333333333333332
4111,0.0
1858,45.29333333333334
664,6.2
2437,75.5
3159,34.6875
3317,81.0625
232,443.6875
5868,6.0
2629,21.363636363636363
2190,55.5
3032,56.08695652173913
5763,17.5
2895,106.46153846153847
1406,54.1875
4858,12.235294117647058
3962,16.307692307692307
641,19.428571428571427
2690,2.375
5204,0.0
6316,1.0
3688,16.0
4694,3.0
235,313.0
236,8.5
3415,5.2
1480,26.0
237,340.0
238,96.82894736842105
5724,13.75
2029,52.2
4773,5.166666666666667
2669,84.83333333333333
4325,14.545454545454545
3985,87.14285714285714
1137,16.19047619047619
6347,0.0
4411,27.818181818181817
3059,61.2
525,462.3333333333333
1602,117.61111111111111
4050,61.54545454545455
4054,8.0
3174,85.75
3355,51.166666666666664
3966,60.214285714285715
239,695.5
240,18.0
5871,0.0
3757,37.23076923076923
2976,29.352941176470587
4044,21.9
349,162.54761904761904
3889,63.2
3890,10.5
5292,35.8
3084,4.0
2481,132.77777777777777
1851,72.0
936,62.16129032258065
5798,10.454545454545455
2951,14.2
1459,45.13636363636363
